"imdb_id","french_title","original_title","year","duration","rating","num_rate","budget","synopsis","movie_id","genre_id","genre_id-2","name","movie_id-2","country_id","country_id-2","country"
"tt0107002","Germinal","Germinal",1993,160,"7.1",4795,"29520000","It's mid 19th century, north of France. The story of a coal miner's town. They are exploited by the mine's owner. One day the decide to go on strike, and then the authorities repress them.","tt0107002",9,9,"Drama","tt0107002",60,60,"France"
"tt0107023","God sobaki","God sobaki",1994,133,"6.9",132,NULL,"Sergei has been released from jail, where he has served a sentence for various criminal offences. Because of his past and his aggressive, disillusioned character, he experiences serious difficulties in finding his place in society. His attempt to take advantage of Vera, a naïve middle-aged woman, has an unexpected consequence, as a tender, hesitant relationship develops between them. Unfortunately, Sergei gets involved in a fight where one of his opponents is mortally wounded. He escapes with Vera to the countryside, and the odd couple manage to hide in an abandoned village. Soon, they realize that something is wrong with their hideout.","tt0107023",9,9,"Drama","tt0107023",60,60,"France"
"tt0107040","La grande citrouille","Il grande cocomero",1993,95,"6.9",479,NULL,"An epileptic 12-year-old girl, Pippi, is hospitalized in the psychiatric ward instead of the neurological ward, due to an administration error. Out of this mistake begins the difficult journey towards being cured.","tt0107040",9,9,"Drama","tt0107040",60,60,"France"
"tt0107096","Entre ciel et terre","Heaven & Earth",1993,140,"6.8",13367,"33000000","The final movie in Oliver Stone's Vietnam trilogy follows the true story of a Vietnamese village girl who survives a life of suffering and hardship during and after the Vietnam war. As a freedom fighter, a hustler, young mother, a sometime prostitute, and the wife of a US. marine, the girl's relationships with men suggests an analogy of Vietnam as Woman and the U.S. as Man.","tt0107096",9,9,"Drama","tt0107096",60,60,"France"
"tt0107132","L'homme sur les quais","L'homme sur les quais",1993,106,"6.8",103,NULL,"In the 60's life in Haiti was not an easy thing unless you belonged to the ruling class or the dictator's family or friends of the family. Papa Doc's reign was very brytal and any deviation from the rule was punishable by death or torture. A young girl is exposed to the brutallity of the Tonton Macoute (the private secret police and milicia that Papa Doc used to terrorize Haitians for 29 years. She does not understand all the ramifications of what she sees, but through her aunt's agony and fears and ultimately arrest, she knows that life around her is not good and there is a lot os sadness and sorrow too. The pace of the movie also convey very well the fact that people are trapped in this world and it seems that it will last forever. The use of very somber colours add to the evil atmosphere that lingers on the town.","tt0107132",9,9,"Drama","tt0107132",60,60,"France"
"tt0107146","L'heure du cochon","The Hour of the Pig",1993,152,"6.6",1894,NULL,"In medieval France, young lawyer Richard Courtois leaves Paris for the simpler life in the country. However, he is soon drawn into amorous and political intrigues. At the same time, he is pushed to defend a pig, owned by the mysterious gypsy Samira. The pig has been arrested for the murder of a young boy.","tt0107146",9,9,"Drama","tt0107146",60,60,"France"
"tt0107151","La maison aux esprits","The House of the Spirits",1993,140,"6.9",21130,"40000000","Chile, second half of the 20th century. The poor Esteban marries Clara and they get a daughter, Blanca. Esteban works hard and eventually gets money to buy a hacienda, eventually to become a local patriarch. He becomes very conservative and is feared by his workers. When Blanca grows up, she falls in love with a young revolutionary, Pedro, who urges the workers to fight for socialism. It is unavoidable that Pedro and Esteban are pitted against each other. Esteban tries to stop the love affair between Pedro and his daughter by all means possible but soon Blanca becomes pregnant and has a daughter. The void between father and daughter seems unbridgeable when Blanca moves in with Pedro.","tt0107151",9,9,"Drama","tt0107151",60,60,"France"
"tt0107158","Pan Yuliang artiste peintre","Hua hun",1994,130,"6.8",389,NULL,"At the beginning of the twentieth century, Yu-liang leaves a brothel in a small Chinese town, to become the second wife of Mr. Pan. While Pan is away at the revolution in Yunnan, Yu-liang learns to paint and takes art classes at the Shanghai Art Institute, until it is closed for painting nudes. Because she cannot bear him a son, Yu-liang leaves Pan to his first wife, and studies art in Paris, where she wins an award for a nude self-portrait. She returns to join Pan in Nanking in the 1930's, and becomes a Professor until it is discovered that she came from a brothel. She returns to Paris to live the rest of her life there, and finally gains a major exhibition of her work.","tt0107158",9,9,"Drama","tt0107158",60,60,"France"
"tt0107165","Macho","Huevos de oro",1993,95,"6.1",3258,"2940000","Benito González works construction in Melilla and dreams big - of building the tallest building in Benidorm, a great phallic symbol of power, González Towers. Over several years, we see Benito's rise and fall, much like the construction of his tower. Through force of personality, he puts the financing together, taking advantage of women who love him - Claudia, a model who wants to be a star, and Marta, the US educated daughter of a banker whose loan Benito needs. Can his force of personality - his huevos de oro - compensate for shoddy building materials, no permits, and undercapitalization? Nature may have her own power and surprises in store for Benito.","tt0107165",9,9,"Drama","tt0107165",60,60,"France"
"tt0107175","Hélas pour moi","Hélas pour moi",1993,95,"6.3",104,NULL,"Romance about Simon Donnadieu and his decision to leave his ever-loving wife Rachel.","tt0107175",9,9,"Drama","tt0107175",60,60,"France"
"tt0107259","Jeanne la Pucelle I - Les batailles","Jeanne la Pucelle I - Les batailles",1994,160,"7.1",600,NULL,"A part of Joan of Arc's life. At the beginning, Jeanne (Joan) has already left Domremy, she is trying to convince a captain to escort her to the Dauphin. It ends during Jeanne's first battle, at Orleans. Meanwhile, Jeanne is depicted more as a warrior than a saint (all cliches are avoided), with only her faith for strength.","tt0107259",9,9,"Drama","tt0107259",60,60,"France"
"tt0107260","Jeanne la Pucelle II - Les prisons","Jeanne la Pucelle II - Les prisons",1994,176,"7.3",519,NULL,"Film about the later life of Joan Of Arc including her trial and execution.","tt0107260",9,9,"Drama","tt0107260",60,60,"France"
"tt0107265","Le jeune Werther","Le jeune Werther",1993,94,"6.6",182,NULL,"Ismael and his friends get over the death of his best friend, from whom he has recently distanced.","tt0107265",9,9,"Drama","tt0107265",60,60,"France"
"tt0107276","Années d'enfance","Jona che visse nella balena",1993,100,"6.7",387,NULL,"In 1942, in Amsterdam, the three year-old boy Jonah, his father and his mother are deported by the Germans to a concentration camp. Along the years, Jonah (Jenner Del Vecchio) grows up protected and oriented by his mother since his father was sent to another camp and has passed away.","tt0107276",9,9,"Drama","tt0107276",60,60,"France"
"tt0107278","Le journal de Lady M","Le journal de Lady M",1993,113,"5.5",175,NULL,"She's a beautiful gifted performer, but her work is not the sort that invites popular acclaim. Despite the fact that she is unlikely to become famous, she enjoys her life as a performer who lives just outside the mainstream. Awaiting her backstage one evening is Diego, a Spanish painter who has seen her show and wants to make her acquaintance. They walk around Paris getting to know one another, and then the painter returns to Spain. Something about the man has moved Lady M to passion: she flies to meet him in Barcelona and he shows her his beloved Catalonia. This time, however, their relationship is as much about passionate lovemaking as it is about compatibility. So smitten is Lady M with her new man that when she discovers that the painter has a black wife, Nuria and child, she is only a little bit taken aback and she invites his whole family to join her in Paris. Surprisingly, they do, and the number of people sharing their love and sexual appetites changes from two to three.","tt0107278",9,9,"Drama","tt0107278",60,60,"France"
"tt0107295","Justinien Trouvé, ou le bâtard de Dieu","Justinien Trouvé, ou le bâtard de Dieu",1993,160,"6.4",167,NULL,"Young Justinien, aka Cyrano-Nose-The-Less, born in 1683, leaves his adoptive parents to join a monastery, only to live a series of misadventures through which he will learn the secrets of his birth.","tt0107295",9,9,"Drama","tt0107295",60,60,"France"
"tt0107309","Katia Ismaïlova","Podmoskovnye vechera",1994,88,"6.2",372,NULL,"Katia is a rather dull young woman who types manuscripts for Irina, her husband's mother who is a successful writer of romance novels. Her husband is a real momma's boy. They go to Irina's summer house to work. There she encounters the intense and sexy carpenter Serguei who creates passionate longings with in her. Overcome they engage in vigorous love-making upon a windowsill where Irina who has a weak heart sees them. Next day she wants to send Katia to the city and whitewash this relationship but Katia refuses it. During the argument she has an attack and dies. Quiet Katia, having rediscovered the joys of sex, changes and becomes more assertive and flighty. Serguei quickly loses interest in her. Strange and deadly things begin happening at the summer house which calls the attention of an investigator who is Katia's old friend and extremely familiar with her writing.","tt0107309",9,9,"Drama","tt0107309",60,60,"France"
